days_since_signup,sessions_7d,content_hours_7d,downloads_7d,paywall_views_7d,country_tier,converted
36,1,11.0,0,1,Tier_3,1
11,2,0.53,0,0,Tier_2,1
51,1,1.6,1,0,Tier_2,1
15,5,5.06,1,0,Tier_1,1
4,1,1.35,1,1,Tier_1,1
21,3,1.23,1,2,Tier_2,1
13,2,0.44,1,1,Tier_3,1
22,3,4.32,2,0,Tier_3,1
19,1,7.36,1,0,Tier_2,1
34,5,1.03,1,0,Tier_2,1
14,1,0.55,4,1,Tier_1,1
4,3,2.4,1,1,Tier_1,1
48,4,1.47,3,1,Tier_3,1
53,4,2.33,3,2,Tier_3,1
52,1,0.85,1,2,Tier_1,1
46,4,1.28,1,0,Tier_2,1
27,1,7.54,1,1,Tier_2,1
29,2,0.52,1,3,Tier_1,1
47,3,1.9,0,0,Tier_3,0
28,5,1.67,2,2,Tier_1,1
35,3,4.14,2,3,Tier_3,1
8,5,2.3,0,0,Tier_3,0
16,1,0.99,0,2,Tier_2,1
42,2,2.55,0,2,Tier_3,1
36,2,1.47,0,2,Tier_1,0
30,4,5.94,3,2,Tier_2,1
18,1,2.57,0,0,Tier_2,0
2,2,1.2,3,1,Tier_3,1
49,1,0.68,0,0,Tier_2,0
13,2,3.26,3,0,Tier_2,1
4,4,1.97,1,0,Tier_1,1
26,1,4.05,0,2,Tier_3,1
25,8,0.36,2,0,Tier_3,1
30,6,2.09,1,0,Tier_3,1
11,4,0.71,1,0,Tier_3,1
7,4,1.89,0,2,Tier_1,1
31,2,0.55,3,1,Tier_1,1
44,3,1.7,0,0,Tier_3,1
10,5,4.26,0,0,Tier_3,1
39,3,5.13,0,1,Tier_2,1
13,3,1.79,0,0,Tier_2,1
31,1,6.14,0,2,Tier_2,1
7,3,1.2,4,0,Tier_2,1
56,3,0.65,0,1,Tier_1,1
49,3,6.8,1,1,Tier_1,1
42,3,4.32,1,0,Tier_1,1
42,2,1.76,0,1,Tier_2,1
56,3,1.72,0,2,Tier_1,1
36,3,4.36,2,3,Tier_3,1
20,5,1.57,1,1,Tier_3,1
4,1,1.33,0,2,Tier_2,1
54,3,3.24,0,0,Tier_1,1
7,5,1.34,1,2,Tier_2,1
54,2,7.66,0,2,Tier_2,1
1,2,2.46,1,2,Tier_1,1
44,2,1.65,4,1,Tier_2,1
56,3,0.61,1,3,Tier_1,1
45,1,2.76,0,2,Tier_3,1
42,2,2.3,0,3,Tier_2,1
47,1,2.93,1,2,Tier_2,1
59,2,5.48,1,0,Tier_3,1
13,2,3.04,2,6,Tier_2,1
55,2,1.75,0,2,Tier_3,1
22,3,0.13,0,1,Tier_1,1
54,2,7.01,2,0,Tier_2,1
21,1,4.23,1,2,Tier_1,1
22,4,3.6,0,0,Tier_2,1
28,3,2.16,1,0,Tier_3,0
9,3,2.28,2,1,Tier_3,1
26,1,1.19,0,0,Tier_3,1
9,7,2.46,0,0,Tier_2,1
15,5,2.33,1,0,Tier_1,0
10,1,3.16,2,1,Tier_1,1
24,5,3.07,1,1,Tier_1,1
58,3,1.29,0,0,Tier_2,0
57,7,1.62,0,1,Tier_2,1
42,2,2.68,0,4,Tier_2,1
8,2,5.45,1,1,Tier_3,0
24,2,0.3,1,2,Tier_2,0
16,3,3.61,0,2,Tier_1,1
49,3,3.21,3,2,Tier_1,1
26,2,4.36,0,1,Tier_3,0
27,2,2.5,4,0,Tier_3,1
37,1,1.36,3,2,Tier_1,0
4,4,1.88,1,0,Tier_3,0
50,8,2.68,2,1,Tier_2,1
24,5,0.47,1,1,Tier_3,1
19,3,3.1,0,1,Tier_3,0
36,4,2.83,1,5,Tier_3,1
39,3,3.47,0,2,Tier_2,1
10,3,1.8,2,2,Tier_1,1
25,5,7.06,1,1,Tier_1,1
18,4,3.23,1,1,Tier_2,1
19,3,3.84,1,0,Tier_1,1
36,1,2.21,0,4,Tier_1,0
10,3,1.95,0,0,Tier_1,1
33,6,5.38,1,1,Tier_2,1
55,2,4.36,1,4,Tier_2,1
50,1,1.56,0,0,Tier_3,0
5,3,1.01,0,0,Tier_3,1
47,4,3.74,0,1,Tier_3,1
49,2,2.62,2,1,Tier_3,1
35,1,5.86,2,1,Tier_3,1
44,3,0.51,0,2,Tier_3,1
34,2,0.22,1,0,Tier_3,1
33,7,1.87,2,1,Tier_1,1
55,3,5.27,1,3,Tier_3,1
21,3,2.78,0,1,Tier_1,1
17,6,1.47,1,1,Tier_2,1
22,5,3.13,0,1,Tier_2,1
48,5,3.83,2,3,Tier_2,1
37,5,3.2,3,1,Tier_2,1
15,7,7.24,3,3,Tier_2,1
35,1,4.97,0,1,Tier_2,0
28,4,5.55,0,1,Tier_2,0
7,0,0.74,1,1,Tier_1,1
32,4,0.89,1,0,Tier_2,1
11,6,4.11,1,1,Tier_2,1
10,2,3.79,1,2,Tier_2,1
9,2,0.72,1,2,Tier_1,0
14,3,2.29,1,1,Tier_2,0
13,2,2.49,0,1,Tier_3,0
57,7,2.56,1,1,Tier_1,1
25,2,9.21,0,3,Tier_2,1
2,4,6.9,0,0,Tier_1,1
35,3,1.02,2,1,Tier_2,1
7,2,4.64,0,1,Tier_2,1
21,3,0.95,0,1,Tier_3,1
18,2,3.42,0,0,Tier_1,1
3,1,3.67,2,2,Tier_3,1
42,3,1.12,2,1,Tier_2,1
54,3,1.23,0,1,Tier_2,1
39,0,3.43,1,0,Tier_3,1
41,2,5.07,1,1,Tier_1,1
49,3,4.1,2,0,Tier_1,1
11,1,2.53,0,0,Tier_3,1
39,2,2.09,3,1,Tier_3,1
24,5,1.29,1,3,Tier_3,0
46,4,2.35,1,2,Tier_1,1
19,2,0.45,1,2,Tier_2,0
4,3,0.33,1,0,Tier_2,1
26,2,1.72,1,1,Tier_3,1
38,2,2.45,1,0,Tier_1,0
42,6,5.45,1,2,Tier_3,1
32,2,3.69,0,3,Tier_1,1
39,3,1.02,0,1,Tier_1,1
45,2,4.28,1,3,Tier_1,1
46,3,0.99,0,1,Tier_1,1
36,4,1.75,2,1,Tier_1,1
40,1,1.3,1,3,Tier_1,0
37,2,1.86,0,0,Tier_2,1
33,6,8.51,0,2,Tier_3,1
36,1,2.76,5,3,Tier_3,1
3,1,10.33,2,1,Tier_1,1
9,3,0.7,1,1,Tier_2,0
8,3,0.77,0,3,Tier_1,1
33,1,4.49,0,2,Tier_2,1
59,2,2.44,2,1,Tier_3,1
6,2,1.12,0,1,Tier_2,1
41,3,2.52,0,2,Tier_3,0
39,4,0.47,0,1,Tier_3,1
4,2,2.16,0,0,Tier_1,1
13,4,0.42,0,0,Tier_1,1
49,4,2.43,0,1,Tier_2,1
2,4,1.05,2,0,Tier_2,1
5,5,1.2,1,1,Tier_1,1
44,4,6.28,2,1,Tier_2,0
27,5,2.03,0,1,Tier_1,1
32,2,0.9,1,0,Tier_3,1
21,2,5.71,0,1,Tier_1,1
8,5,0.98,1,3,Tier_1,1
38,1,1.57,4,2,Tier_3,1
8,1,1.29,0,1,Tier_2,1
50,1,2.42,2,1,Tier_3,0
3,3,6.6,3,1,Tier_3,1
54,2,5.29,0,3,Tier_2,1
44,6,0.82,1,1,Tier_1,1
58,1,2.72,0,2,Tier_1,0
3,1,1.9,2,1,Tier_1,1
22,2,1.57,0,2,Tier_1,1
6,3,6.77,0,0,Tier_3,1
2,3,6.02,0,1,Tier_3,1
23,3,2.39,1,2,Tier_2,1
44,0,2.01,1,1,Tier_2,0
2,3,3.44,0,0,Tier_2,1
38,3,2.45,1,2,Tier_1,1
17,1,6.2,1,1,Tier_1,1
35,1,2.91,0,2,Tier_2,1
34,2,11.38,0,1,Tier_1,1
23,4,2.42,1,1,Tier_3,1
30,4,2.09,3,2,Tier_2,1
52,5,1.05,2,0,Tier_1,1
8,4,1.95,1,4,Tier_2,1
22,3,0.94,0,1,Tier_2,1
44,0,0.96,3,2,Tier_2,1
58,3,2.54,2,2,Tier_3,1
36,4,4.14,1,0,Tier_1,1
5,3,2.33,0,0,Tier_2,0
13,3,4.12,3,2,Tier_2,1
29,1,4.02,2,0,Tier_3,1
31,3,2.51,1,0,Tier_1,1
47,0,1.52,2,4,Tier_1,1
57,4,4.7,2,3,Tier_1,1
55,0,2.45,2,0,Tier_1,0
16,4,2.67,3,2,Tier_3,1
42,4,6.14,0,1,Tier_3,1
30,2,0.58,0,1,Tier_2,0
57,3,6.25,0,3,Tier_2,1
55,3,6.08,1,0,Tier_2,1
16,8,2.11,4,0,Tier_3,1
12,5,2.46,1,3,Tier_2,1
17,3,3.04,0,0,Tier_2,1
16,2,0.29,2,1,Tier_2,1
12,3,4.97,0,2,Tier_2,1
8,3,1.27,1,2,Tier_3,0
20,1,1.81,0,1,Tier_3,1
3,4,7.66,3,1,Tier_2,1
16,8,2.65,0,1,Tier_1,1
30,1,4.33,3,1,Tier_2,1
45,5,5.82,1,1,Tier_2,1
23,5,1.14,2,1,Tier_1,1
28,4,0.96,1,1,Tier_1,1
51,10,6.74,0,1,Tier_2,1
40,5,2.92,0,2,Tier_2,1
54,3,4.06,0,2,Tier_3,1
5,3,4.33,0,1,Tier_3,0
20,2,2.95,3,2,Tier_1,1
40,4,1.88,2,2,Tier_1,1
56,2,5.52,0,1,Tier_1,1
44,2,1.59,1,0,Tier_3,1
1,2,4.36,1,1,Tier_1,1
57,3,6.76,0,0,Tier_1,1
30,5,1.54,0,0,Tier_1,1
21,5,11.61,4,0,Tier_1,1
20,4,1.02,0,2,Tier_1,1
6,6,2.15,0,3,Tier_3,1
22,4,2.11,1,2,Tier_1,1
18,1,3.45,1,1,Tier_1,1
8,6,1.21,1,4,Tier_3,1
39,3,3.65,1,2,Tier_2,1
32,1,5.69,1,0,Tier_2,0
33,3,2.23,1,3,Tier_1,1
53,2,1.45,0,2,Tier_1,1
16,2,0.57,0,2,Tier_2,1
12,4,3.02,1,1,Tier_1,1
38,3,4.68,0,0,Tier_1,1
52,2,0.69,1,1,Tier_2,1
34,2,0.73,2,2,Tier_1,1
14,2,4.44,1,0,Tier_2,1
36,1,3.3,0,3,Tier_1,1
33,3,1.2,0,1,Tier_1,1
23,3,2.55,4,2,Tier_2,1
50,2,2.06,2,4,Tier_2,1
45,0,2.86,0,0,Tier_3,0
2,2,3.08,1,0,Tier_1,1
41,3,2.46,0,1,Tier_1,1
21,4,1.97,1,0,Tier_1,0
2,4,3.94,1,1,Tier_2,1
27,1,3.02,2,2,Tier_2,1
57,1,3.59,0,1,Tier_2,1
9,2,5.61,1,1,Tier_2,1
1,8,4.21,1,2,Tier_2,1
11,2,4.95,0,3,Tier_2,1
3,8,1.82,0,1,Tier_1,1
52,0,1.48,0,1,Tier_1,1
23,4,4.19,0,1,Tier_1,1
26,3,7.11,0,1,Tier_1,1
4,4,6.09,2,0,Tier_3,1
18,6,2.09,1,0,Tier_3,1
55,5,10.07,0,1,Tier_1,1
6,1,3.94,5,0,Tier_1,1
35,5,0.92,2,0,Tier_1,1
22,4,1.57,1,0,Tier_3,1
43,4,1.31,0,4,Tier_3,1
15,0,1.51,1,0,Tier_2,0
22,2,2.35,0,1,Tier_2,1
37,5,0.42,1,1,Tier_2,0
52,6,1.24,1,1,Tier_1,1
42,1,6.18,2,2,Tier_1,1
12,6,5.62,1,2,Tier_2,1
47,3,5.67,1,0,Tier_3,0
49,2,3.44,1,1,Tier_2,1
42,6,3.71,1,2,Tier_3,1
38,1,2.68,2,1,Tier_3,0
18,4,0.09,1,2,Tier_1,1
45,2,0.92,2,2,Tier_1,1
35,5,0.95,0,3,Tier_2,1
30,1,3.67,0,0,Tier_1,0
24,1,7.77,3,1,Tier_2,1
42,3,4.34,1,1,Tier_1,1
30,1,6.14,0,0,Tier_3,1
14,4,4.53,1,1,Tier_3,1
6,3,1.56,2,0,Tier_1,1
3,2,2.4,1,0,Tier_2,1
16,2,2.35,2,0,Tier_3,1
7,5,1.28,1,2,Tier_1,1
52,3,3.62,1,1,Tier_2,1
14,4,6.22,1,2,Tier_2,1
9,2,3.02,3,0,Tier_1,1
15,6,4.42,0,2,Tier_1,1
21,2,1.28,1,2,Tier_2,1
35,2,1.82,1,1,Tier_2,1
2,2,2.34,3,2,Tier_2,1
27,4,2.25,0,3,Tier_1,1
2,2,3.59,2,0,Tier_2,0
35,2,1.28,3,2,Tier_2,1
18,2,1.08,2,4,Tier_2,1
14,5,1.24,1,1,Tier_3,1
20,6,4.97,0,2,Tier_2,1
18,3,3.66,1,0,Tier_2,1
10,3,1.38,1,0,Tier_2,1
25,0,0.49,1,2,Tier_3,0
2,1,2.29,0,2,Tier_1,1
25,1,2.25,1,2,Tier_2,1
54,4,1.96,2,4,Tier_1,1
33,4,1.85,1,2,Tier_2,1
36,2,6.36,3,0,Tier_2,1
31,4,1.59,3,1,Tier_2,1
14,6,3.63,1,1,Tier_1,1
1,4,1.34,0,2,Tier_1,1
46,2,3.42,1,1,Tier_1,1
16,1,1.33,0,0,Tier_3,0
54,3,0.77,0,0,Tier_1,1
46,2,0.22,1,0,Tier_1,1
52,6,2.06,1,1,Tier_2,1
3,0,2.41,1,2,Tier_1,1
35,0,2.26,2,0,Tier_1,0
41,2,2.7,2,2,Tier_2,1
6,4,2.07,2,0,Tier_2,1
25,5,2.22,1,0,Tier_1,1
13,2,1.83,1,0,Tier_1,1
53,6,1.06,1,1,Tier_1,1
34,1,2.02,0,1,Tier_3,1
8,4,4.92,1,0,Tier_2,1
21,12,2.51,2,4,Tier_3,1
34,3,5.89,0,3,Tier_3,1
4,3,3.62,3,1,Tier_3,1
25,5,2.47,0,1,Tier_3,1
15,5,1.51,2,1,Tier_1,1
4,2,0.77,0,2,Tier_1,1
45,4,2.14,0,1,Tier_2,1
12,3,7.83,0,0,Tier_1,1
32,2,5.69,2,1,Tier_2,1
32,3,0.75,1,0,Tier_1,1
28,4,1.25,3,1,Tier_3,1
13,4,2.91,0,1,Tier_3,1
31,1,7.89,1,0,Tier_2,1
14,6,0.24,1,2,Tier_2,1
20,2,3.05,1,0,Tier_2,1
18,2,4.62,1,1,Tier_2,1
29,3,2.8,1,0,Tier_2,1
6,2,7.46,0,1,Tier_2,1
32,4,1.53,2,1,Tier_2,1
29,3,2.15,2,2,Tier_3,1
43,3,2.54,1,2,Tier_2,1
2,4,2.3,2,3,Tier_2,1
23,1,9.43,1,1,Tier_2,1
19,3,2.85,1,0,Tier_1,1
31,0,6.6,2,4,Tier_2,1
51,1,2.06,1,1,Tier_3,1
5,1,0.85,1,2,Tier_1,1
19,3,4.26,0,1,Tier_1,1
34,2,0.89,0,2,Tier_3,1
10,4,1.77,0,2,Tier_2,0
25,5,3.3,1,1,Tier_2,1
2,3,2.91,1,3,Tier_1,1
11,3,2.21,1,0,Tier_2,1
50,4,0.69,0,0,Tier_3,1
31,6,1.1,0,1,Tier_3,1
56,3,3.78,1,2,Tier_3,1
15,3,0.77,1,2,Tier_3,1
9,2,5.16,0,2,Tier_1,1
23,3,6.39,0,2,Tier_1,1
19,1,1.89,1,0,Tier_2,1
9,4,1.32,4,2,Tier_2,1
35,3,7.1,0,0,Tier_2,1
21,1,3.52,0,2,Tier_3,1
9,1,4.66,0,3,Tier_3,1
28,1,5.96,0,1,Tier_3,1
46,0,2.21,1,1,Tier_2,0
51,2,2.85,1,2,Tier_1,1
7,3,2.51,0,1,Tier_2,1
16,2,2.09,3,2,Tier_2,1
16,3,5.81,2,1,Tier_2,1
33,3,1.5,1,1,Tier_1,1
4,6,2.04,2,0,Tier_3,1
4,2,4.12,1,0,Tier_1,1
39,3,3.31,0,1,Tier_3,1
40,4,7.29,1,2,Tier_3,1
17,2,5.0,0,1,Tier_3,1
37,4,1.54,3,1,Tier_3,1
39,8,2.09,1,0,Tier_1,1
52,1,6.65,1,1,Tier_2,1
29,3,4.39,1,1,Tier_3,1
52,3,1.71,4,2,Tier_1,1
36,1,1.45,1,1,Tier_1,1
38,1,0.86,1,1,Tier_2,0
39,2,4.47,0,1,Tier_2,1
50,6,6.65,2,3,Tier_3,1
37,2,5.18,1,0,Tier_2,1
52,3,5.33,1,3,Tier_1,1
35,4,1.68,1,1,Tier_2,1
7,3,0.74,0,4,Tier_2,1
27,2,3.48,3,1,Tier_2,0
28,4,1.09,0,0,Tier_3,0
22,3,1.72,2,0,Tier_2,0
14,4,3.28,1,1,Tier_2,1
7,6,2.75,1,1,Tier_2,1
37,4,6.07,1,2,Tier_3,1
22,5,2.5,0,2,Tier_2,1
5,3,4.33,1,2,Tier_1,1
55,5,5.37,1,0,Tier_3,1
2,3,3.74,1,0,Tier_2,1
27,2,2.68,2,1,Tier_1,1
21,3,1.9,2,1,Tier_1,1
54,3,2.3,3,1,Tier_1,1
38,4,2.56,0,1,Tier_3,0
15,1,3.89,0,1,Tier_1,1
21,3,1.52,1,3,Tier_3,1
10,5,1.64,1,0,Tier_1,1
23,0,6.62,1,2,Tier_1,1
58,1,2.91,0,0,Tier_2,1
56,1,0.97,2,2,Tier_1,1
39,2,2.16,1,1,Tier_3,1
5,4,1.79,1,3,Tier_2,1
1,1,1.84,0,1,Tier_2,1
13,0,2.43,2,3,Tier_3,1
21,2,2.65,1,0,Tier_2,1
26,8,2.07,2,3,Tier_2,1
50,3,2.79,2,0,Tier_3,1
45,4,5.33,2,3,Tier_2,1
21,4,5.52,0,0,Tier_2,1
53,2,3.06,0,1,Tier_2,1
18,2,2.04,0,1,Tier_1,1
37,2,2.05,0,1,Tier_1,1
45,3,10.43,0,2,Tier_2,1
32,5,1.8,0,0,Tier_1,1
36,1,4.08,0,2,Tier_1,1
17,3,1.83,0,2,Tier_1,1
35,0,5.67,3,0,Tier_2,1
49,4,4.01,0,2,Tier_2,1
11,5,0.66,0,2,Tier_3,1
21,4,1.25,0,3,Tier_2,1
52,4,5.12,2,3,Tier_2,1
55,2,3.31,1,1,Tier_1,1
53,2,12.24,1,3,Tier_3,1
26,3,0.71,0,0,Tier_2,0
4,4,1.37,1,1,Tier_3,1
34,4,3.66,1,1,Tier_3,0
52,1,0.24,0,0,Tier_2,1
48,2,0.69,0,0,Tier_1,1
18,3,3.31,0,0,Tier_3,0
40,2,3.53,1,2,Tier_2,1
35,2,2.74,0,2,Tier_2,1
41,3,4.06,1,0,Tier_2,1
29,5,1.75,0,0,Tier_2,1
52,5,2.23,0,2,Tier_1,1
29,0,0.5,0,0,Tier_3,0
38,2,2.2,1,0,Tier_3,1
42,4,3.77,1,1,Tier_3,1
21,3,1.0,2,3,Tier_2,1
42,4,1.99,3,0,Tier_2,1
13,3,0.88,0,2,Tier_2,1
49,4,3.67,0,0,Tier_1,1
41,7,0.73,0,0,Tier_1,1
17,6,5.21,2,3,Tier_3,1
56,1,0.82,1,2,Tier_3,0
9,3,1.62,0,0,Tier_1,1
41,4,0.97,3,2,Tier_1,1
1,4,8.3,1,1,Tier_3,1
2,4,1.52,0,3,Tier_1,1
48,3,7.17,0,3,Tier_3,1
29,5,2.24,1,1,Tier_2,1
33,3,9.86,0,1,Tier_3,1
10,3,0.72,2,0,Tier_2,1
50,6,1.98,0,2,Tier_2,1
58,3,6.21,2,0,Tier_1,1
40,3,1.38,1,0,Tier_1,1
21,5,2.36,4,0,Tier_3,1
28,5,1.16,0,1,Tier_1,0
11,3,9.04,0,2,Tier_1,1
55,3,4.09,0,0,Tier_1,1
34,1,0.81,3,2,Tier_1,1
8,0,2.43,1,4,Tier_2,0
59,3,2.15,0,3,Tier_3,1
22,2,1.42,1,3,Tier_1,1
8,1,0.93,1,1,Tier_3,0
49,4,0.75,2,1,Tier_1,1
15,2,3.89,1,2,Tier_3,1
17,3,2.47,0,2,Tier_2,1
23,0,0.93,3,2,Tier_3,1
24,4,0.99,2,2,Tier_1,1
45,3,14.99,5,3,Tier_3,1
19,4,3.49,1,1,Tier_1,1
5,2,5.65,0,0,Tier_1,1
32,2,2.69,0,2,Tier_2,1
44,4,4.03,2,4,Tier_1,1
1,2,8.06,1,1,Tier_3,1
23,2,0.81,3,1,Tier_2,1
37,4,8.11,0,5,Tier_1,1
8,1,1.22,0,1,Tier_1,0
13,3,1.09,0,3,Tier_1,1
8,0,1.15,1,1,Tier_2,0
57,3,2.6,0,0,Tier_3,1
23,1,2.03,0,0,Tier_3,0
43,2,0.51,0,1,Tier_2,0
1,3,2.03,1,3,Tier_1,1
45,2,1.16,0,3,Tier_3,1
51,1,3.49,0,1,Tier_3,1
24,2,3.46,1,2,Tier_1,1
35,1,1.56,2,0,Tier_2,0
24,6,1.26,0,0,Tier_1,1
17,1,3.77,2,2,Tier_3,1
5,1,1.49,0,1,Tier_1,1
20,0,2.64,0,0,Tier_2,0
21,2,4.24,3,1,Tier_2,1
40,1,1.7,2,3,Tier_1,1
58,3,1.25,2,1,Tier_1,1
31,1,1.67,0,2,Tier_3,1
46,5,3.98,0,0,Tier_1,1
36,3,2.36,2,5,Tier_2,1
11,3,3.42,0,3,Tier_2,1
52,0,1.27,1,1,Tier_2,1
15,3,6.39,0,1,Tier_1,1
19,1,1.79,0,1,Tier_1,0
7,5,4.52,0,1,Tier_2,1
51,2,2.37,1,0,Tier_1,1
28,2,7.83,0,1,Tier_2,1
51,3,1.02,1,4,Tier_2,0
43,7,2.84,0,0,Tier_2,1
58,2,6.42,0,2,Tier_2,1
5,2,1.28,0,0,Tier_2,1
5,4,5.29,3,2,Tier_3,1
30,4,0.61,1,2,Tier_3,1
54,2,2.57,0,1,Tier_1,1
32,1,2.71,1,1,Tier_2,1
8,3,0.87,1,0,Tier_2,0
10,3,2.42,2,0,Tier_2,1
38,6,4.89,1,1,Tier_1,1
47,0,2.0,1,3,Tier_1,1
32,2,2.47,0,1,Tier_2,0
48,1,3.53,1,0,Tier_1,0
28,2,4.34,4,0,Tier_3,1
17,5,5.24,0,2,Tier_3,1
31,1,0.2,1,2,Tier_1,1
8,4,4.57,1,3,Tier_2,1
40,6,0.28,1,0,Tier_2,0
25,2,5.1,0,1,Tier_3,1
9,2,2.02,2,1,Tier_3,1
2,4,2.49,2,1,Tier_1,1
15,1,4.83,1,2,Tier_2,1
50,3,6.14,1,3,Tier_3,1
3,2,8.42,2,2,Tier_3,1
49,7,1.02,1,1,Tier_2,0
36,1,3.3,2,0,Tier_1,1
4,3,5.67,1,0,Tier_2,1
14,3,1.38,1,1,Tier_2,1
41,5,0.85,0,5,Tier_2,1
41,5,2.4,1,2,Tier_1,1
25,3,1.83,2,2,Tier_1,1
58,4,1.88,0,1,Tier_2,1
55,2,5.14,0,1,Tier_2,1
50,4,2.61,1,0,Tier_2,1
10,2,3.89,1,0,Tier_2,0
21,4,4.53,0,1,Tier_3,1
36,0,3.61,0,2,Tier_1,1
12,3,2.33,1,0,Tier_2,1
27,3,4.28,0,3,Tier_2,1
40,3,1.98,1,0,Tier_3,0
2,1,1.24,2,0,Tier_2,0
54,4,9.54,2,1,Tier_1,1
13,0,3.64,0,0,Tier_1,1
53,4,4.0,0,0,Tier_1,1
32,2,2.33,1,2,Tier_2,1
31,6,6.68,2,0,Tier_1,1
16,2,3.85,1,3,Tier_1,1
32,4,2.16,0,1,Tier_1,1
32,3,3.69,1,2,Tier_2,1
34,6,2.68,2,1,Tier_3,1
11,3,4.15,1,2,Tier_3,1
10,2,4.89,2,3,Tier_2,1
15,2,2.35,0,1,Tier_2,0
17,3,0.67,1,0,Tier_2,0
40,2,6.61,2,1,Tier_2,1
18,2,0.16,1,3,Tier_2,1
55,4,1.73,0,2,Tier_2,1
9,3,2.04,1,1,Tier_3,1
25,7,0.26,1,0,Tier_3,1
40,6,2.14,1,1,Tier_3,1
59,4,0.78,3,1,Tier_3,1
14,4,1.86,3,2,Tier_2,1
58,3,1.65,0,1,Tier_1,1
25,3,4.06,0,0,Tier_3,0
50,5,3.5,0,3,Tier_2,0
22,1,1.14,0,1,Tier_2,0
52,5,1.03,2,0,Tier_2,0
30,2,4.47,1,1,Tier_2,1
20,8,1.22,1,0,Tier_2,1
21,5,2.24,0,2,Tier_2,1
44,3,1.99,0,1,Tier_1,1
32,3,5.29,1,2,Tier_1,1
51,2,6.44,2,1,Tier_1,1
46,2,1.18,2,0,Tier_1,1
49,2,3.16,0,3,Tier_3,0
56,6,5.29,2,1,Tier_1,1
21,0,1.54,1,1,Tier_2,0
35,1,4.93,1,0,Tier_1,1
58,3,2.5,0,2,Tier_2,1
32,6,2.42,2,1,Tier_3,1
30,3,4.64,2,1,Tier_1,1
55,4,13.41,0,0,Tier_2,1
39,1,1.09,0,1,Tier_1,1
49,4,4.62,2,1,Tier_1,1
12,2,3.95,0,1,Tier_1,1
41,5,1.04,2,1,Tier_2,1
47,3,0.75,1,1,Tier_2,1
18,2,1.09,1,2,Tier_2,1
21,5,2.21,1,4,Tier_2,1
13,1,6.25,1,2,Tier_3,1
21,3,2.29,2,4,Tier_1,1
8,1,0.85,1,2,Tier_3,1
46,4,2.14,0,0,Tier_2,1
40,2,5.55,3,1,Tier_3,1
46,3,3.73,0,2,Tier_2,1
7,3,2.98,0,0,Tier_2,1
23,2,0.87,0,1,Tier_2,1
44,4,2.35,2,1,Tier_1,1
32,1,4.62,2,3,Tier_1,1
11,3,1.54,0,1,Tier_2,1
22,3,0.86,2,0,Tier_2,1
22,2,5.46,2,1,Tier_2,1
43,5,9.41,0,0,Tier_1,1
25,4,2.14,2,1,Tier_2,1
22,2,4.72,0,1,Tier_1,1
28,6,3.95,0,1,Tier_2,1
29,5,3.31,1,2,Tier_1,1
13,1,2.5,3,0,Tier_3,1
18,2,3.11,0,0,Tier_2,0
2,1,4.94,1,1,Tier_3,1
29,2,3.08,2,0,Tier_1,1
21,4,5.66,0,2,Tier_1,1
15,3,2.29,0,0,Tier_1,1
52,3,3.71,0,1,Tier_1,1
27,6,4.27,1,1,Tier_3,1
50,1,0.02,3,0,Tier_3,0
31,2,3.34,2,3,Tier_2,1
15,7,3.55,0,0,Tier_1,1
51,0,2.54,1,2,Tier_1,1
23,2,3.24,0,3,Tier_2,1
24,2,2.85,0,1,Tier_2,1
44,6,3.66,0,3,Tier_2,1
13,2,4.15,0,1,Tier_2,0
22,3,7.23,1,2,Tier_3,1
43,4,1.06,1,3,Tier_1,1
37,3,1.24,0,2,Tier_3,1
33,3,7.46,0,0,Tier_1,1
56,2,5.25,1,1,Tier_2,1
3,0,3.66,1,1,Tier_3,0
54,2,0.55,2,0,Tier_1,0
19,6,1.24,1,0,Tier_2,1
23,4,2.11,2,1,Tier_1,1
29,4,3.4,1,3,Tier_3,1
30,3,0.73,1,4,Tier_1,1
39,4,4.53,0,1,Tier_3,1
44,1,3.61,0,1,Tier_3,1
47,3,2.6,1,3,Tier_1,1
25,1,1.25,2,0,Tier_2,1
37,3,0.8,0,3,Tier_1,1
47,0,2.23,0,1,Tier_2,1
8,3,3.05,2,0,Tier_3,1
42,0,3.89,0,0,Tier_1,0
58,4,2.22,0,0,Tier_1,0
16,1,3.24,2,1,Tier_3,1
8,2,3.48,3,1,Tier_2,1
1,3,1.22,1,1,Tier_1,1
44,2,4.11,1,3,Tier_2,1
5,7,3.88,1,1,Tier_1,1
3,5,4.76,0,0,Tier_1,1
1,1,2.12,2,0,Tier_3,0
4,1,5.54,2,1,Tier_2,1
40,3,1.66,1,1,Tier_2,1
35,3,5.32,0,2,Tier_1,1
32,3,1.32,1,1,Tier_2,1
42,4,5.43,0,1,Tier_2,1
34,2,2.39,0,0,Tier_1,1
43,2,1.47,0,0,Tier_2,1
25,4,3.87,2,1,Tier_3,1
10,1,5.93,0,1,Tier_1,1
21,3,3.66,1,2,Tier_2,1
46,5,2.53,1,0,Tier_1,1
39,4,1.93,0,0,Tier_2,1
27,5,1.63,0,1,Tier_2,1
27,3,1.43,0,0,Tier_2,0
2,1,0.56,1,1,Tier_3,1
41,6,1.64,0,2,Tier_2,1
48,6,1.72,2,2,Tier_1,1
13,5,4.1,0,0,Tier_3,1
